__ct__9TFreeMoveFv,Coord3D.o,ShiraiwaM.a,false
init__9TFreeMoveFPQ29JGeometry8TVec3<f>PQ29JGeometry8TVec3<f>f,Coord3D.o,ShiraiwaM.a,false
reset__9TFreeMoveFv,Coord3D.o,ShiraiwaM.a,false
setTargetPos__9TFreeMoveFRCQ29JGeometry8TVec3<f>ff,Coord3D.o,ShiraiwaM.a,false
setTargetOffset__9TFreeMoveFRCQ29JGeometry8TVec3<f>ff,Coord3D.o,ShiraiwaM.a,false
setTargetOffsetUniform__9TFreeMoveFRCQ29JGeometry8TVec3<f>i,Coord3D.o,ShiraiwaM.a,false
update__9TFreeMoveFv,Coord3D.o,ShiraiwaM.a,false
checkReachTarget__9TFreeMoveFv,Coord3D.o,ShiraiwaM.a,false
velUpdate__9TFreeMoveFRQ29JGeometry8TVec3<f>ff,Coord3D.o,ShiraiwaM.a,false
__ct__9TPathMoveFPCQ27CrsData7SObject,Coord3D.o,ShiraiwaM.a,false
update__9TPathMoveFv,Coord3D.o,ShiraiwaM.a,false
init__9TPathMoveFPQ29JGeometry8TVec3<f>PQ29JGeometry8TVec3<f>,Coord3D.o,ShiraiwaM.a,false
reset__9TPathMoveFv,Coord3D.o,ShiraiwaM.a,false
setTargetNode__9TPathMoveFv,Coord3D.o,ShiraiwaM.a,false
setTargetNode__9TPathMoveFUsff,Coord3D.o,ShiraiwaM.a,false
getNodePosition__9TPathMoveFPQ29JGeometry8TVec3<f>Us,Coord3D.o,ShiraiwaM.a,false
getNextNode__9TPathMoveFv,Coord3D.o,ShiraiwaM.a,false
updatePos__9TPathMoveFv,Coord3D.o,ShiraiwaM.a,false
checkReachTarget__9TPathMoveFv,Coord3D.o,ShiraiwaM.a,false
__ct__11TFreeRotateFv,Coord3D.o,ShiraiwaM.a,false
init__11TFreeRotateFPQ29JGeometry64TPosition3<Q29JGeometry38TMatrix34<Q29JGeometry13SMatrix34C<f>>>,Coord3D.o,ShiraiwaM.a,false
getQuat__Q29JGeometry64TRotation3<Q29JGeometry38TMatrix34<Q29JGeometry13SMatrix34C<f>>>CFRQ29JGeometry9TQuat4<f>,Coord3D.o,ShiraiwaM.a,false
setTargetVec__11TFreeRotateFRCQ29JGeometry8TVec3<f>RCQ29JGeometry8TVec3<f>fff,Coord3D.o,ShiraiwaM.a,false
setTargetVec__11TFreeRotateFRCQ29JGeometry8TVec3<f>fffUc,Coord3D.o,ShiraiwaM.a,false
setTargetQuat__11TFreeRotateFRCQ29JGeometry9TQuat4<f>fff,Coord3D.o,ShiraiwaM.a,false
update__11TFreeRotateFv,Coord3D.o,ShiraiwaM.a,false
angleUpdate__11TFreeRotateFv,Coord3D.o,ShiraiwaM.a,false
slerp__Q29JGeometry9TQuat4<f>FRCQ29JGeometry9TQuat4<f>RCQ29JGeometry9TQuat4<f>f,Coord3D.o,ShiraiwaM.a,false
slerp__Q29JGeometry9TQuat4<f>FRCQ29JGeometry9TQuat4<f>f,Coord3D.o,ShiraiwaM.a,false
velUpdate__11TFreeRotateFv,Coord3D.o,ShiraiwaM.a,false
checkReachTarget__11TFreeRotateFv,Coord3D.o,ShiraiwaM.a,false
setSpeed__11TFreeRotateFf,Coord3D.o,ShiraiwaM.a,false
restart__11TFreeRotateFv,Coord3D.o,ShiraiwaM.a,false
__dt__11TFreeRotateFv,Coord3D.o,ShiraiwaM.a,false
__dt__9TPathMoveFv,Coord3D.o,ShiraiwaM.a,false
